Ensembl_ID,TCGA-V1-A8MM-01A,TCGA-EJ-A46H-01A,TCGA-V1-A8MK-01A,TCGA-X4-A8KS-01A,TCGA-VP-A87C-01A,TCGA-EJ-A46I-01A,TCGA-EJ-7321-01A,TCGA-EJ-7321-11A,TCGA-KK-A59Z-01A,TCGA-G9-6378-01A,TCGA-EJ-8469-01A,TCGA-KK-A59X-01A,TCGA-HC-8257-01A,TCGA-HC-8259-01A,TCGA-HC-8259-11A,TCGA-HC-8260-01A,TCGA-HC-8260-11A,TCGA-QU-A6IO-01A,TCGA-HC-A4ZV-01A,TCGA-VP-A87J-01A,TCGA-KK-A8IF-01A,TCGA-EJ-A65M-01A,TCGA-KK-A6DY-01A,TCGA-VP-A875-01A,TCGA-KC-A4BL-01A,TCGA-KK-A6E5-01A,TCGA-G9-7509-01A,TCGA-EJ-5511-01A,TCGA-VP-A87E-01A,TCGA-EJ-7789-01A,TCGA-EJ-7789-11A,TCGA-VN-A88M-01A,TCGA-YL-A8HO-01A,TCGA-V1-A8MU-01A,TCGA-EJ-A65E-01A,TCGA-V1-A8WL-01A,TCGA-V1-A8MF-01A,TCGA-V1-A8WN-01A,TCGA-HC-8256-01A,TCGA-HC-7737-01A,TCGA-HC-7737-11A,TCGA-HC-8261-01A,TCGA-KK-A6E3-01A,TCGA-EJ-7782-01A,TCGA-EJ-7782-11A,TCGA-G9-7523-01A,TCGA-KK-A6E2-01A,TCGA-HC-7077-01A,TCGA-KK-A7AV-01A,TCGA-V1-A8ML-01A,TCGA-V1-A8MG-01A,TCGA-YL-A9WK-01A,TCGA-HC-8258-01A,TCGA-HC-8258-01B,TCGA-HC-8258-11A,TCGA-KK-A7AW-01A,TCGA-EJ-8470-01A,TCGA-VN-A88R-01A,TCGA-KC-A4BN-01A,TCGA-XJ-A83G-01A,TCGA-KK-A5A1-01A,TCGA-KK-A8I5-01A,TCGA-J4-8198-01A,TCGA-KK-A6E4-01A
ENSG00000168309.15,9.487840034,12.30777003,12.19352536,10.25148241,10.52943055,10.78790256,9.810571635,13.04473563,10.74399286,12.05188866,7.257387843,7.459431619,10.59525748,9.972979786,12.84254678,12.25944905,13.4655664,10.69609817,9.087462841,9.247927513,8.204571144,10.11894107,10.70563239,7.876516947,11.6926155,10.19967234,11.83368075,10.91139199,12.39392668,8.861086906,12.35617683,10.99717948,11.78545247,11.41732512,10.10852446,11.56652978,11.38154295,11.68079903,10.13699111,12.90030079,13.34401844,10.07280253,11.67507492,10.32530546,11.75739001,13.11618149,9.86727874,9.197216693,10.90914305,10.43567026,9.958552715,11.77313921,12.08281434,11.31288296,12.95963976,8.22881869,10.94617524,9.871905238,11.98690862,8.87958325,9.451211112,9.54689446,10.88950396,9.958552715
ENSG00000168497.4,10.23361968,12.18920683,11.34817487,8.927777962,9.35974956,10.56414949,10.36084708,12.65553072,10.33985,11.51569984,8.511752654,8.194756854,9.77478706,9.368506462,12.02928723,11.58590145,11.67595703,9.54689446,10.26561505,9.154818109,8.312882955,9.93516505,8.562242424,7.820178962,10.94178124,9.759888183,11.61562964,10.98726401,10.80735492,10.05120894,12.07848442,9.878050913,10.99506047,11.4046094,9.921840937,10.84156435,11.80493767,11.32642949,9.527477006,12.53649007,12.12412131,10.19967234,10.44086917,10.46147945,11.21735191,13.39365859,9.303780748,9.221587121,10.43462823,10.29691621,10.45018025,12.5282099,11.40354468,8.991521846,11.02721489,7.209453366,10.98868469,10.27146303,9.20701432,9.366322214,9.941047606,9.126704473,11.37123213,8.238404739
ENSG00000169213.6,12.55506839,11.87459719,13.52503135,11.58261245,14.36242331,12.89216331,14.74341441,13.93626986,10.79197682,12.08945048,12.40859511,12.38990017,13.5849625,14.82152488,13.67242534,14.46951463,13.81728349,12.21492619,12.31712993,14.38996737,11.68123841,12.63185913,14.05875279,13.84235034,11.56890615,13.06288938,14.27262978,14.90468166,12.51471405,13.77210834,14.00623841,12.86959384,11.94471206,12.83209885,12.70043972,12.30634655,12.59269062,14.46747819,13.91718558,13.5921066,7.400879436,13.10377955,11.95819018,14.71847936,13.29533847,12.48280796,14.73634908,14.61361683,12.60060985,12.78688219,11.81097322,12.1582941,14.35176744,12.26795708,7.50779464,11.46096776,12.87171276,12.34928123,13.59105477,11.8482317,13.15133372,13.72366094,15.01558928,13.88321604
ENSG00000169562.9,10.93884446,9.37286506,11.9505559,10.66444728,11.91288934,11.79887677,13.06086478,11.53381639,11.37232095,10.98584194,11.36413466,12.23152121,12.89443885,13.74735383,11.10590851,12.40514146,11.21067134,13.13907165,9.036173613,11.63390341,11.76942464,13.04302728,12.47952767,13.90670273,10.48582931,11.81338039,12.89064428,12.31599862,11.45994385,12.65172443,11.18177344,12.57483002,11.63026713,11.21977355,12.55482864,10.52943055,10.81698362,12.27321281,12.44164739,12.30406606,10.97727992,13.56783727,11.38801729,12.53284291,10.90839262,11.14402087,13.05866825,13.24748253,12.00422047,12.87055737,11.18797059,11.02306125,13.08646799,7.06608919,11.26268214,11.3885555,12.61010206,12.91120471,12.09539702,12.87094261,11.62479546,12.9248125,13.24614677,13.97996102
ENSG00000170271.9,9.055282436,11.55554777,11.00912879,10.25266543,10.4604559,11.15860969,9.733015322,12.12541347,9.843921051,11.07815081,7.948367232,8.13442632,9.768184325,9.636624621,11.30720081,10.95855272,11.56176526,9.440869168,8.945443836,8.326429487,7.948367232,9.842350343,9.933690655,8.6794801,11.12799432,10.03204573,10.65194861,10.77396337,9.654636029,8.379378367,11.46505617,8.794415866,10.74483384,10.73216743,9.396604781,9.927777962,9.672425342,11.05934446,9.451211112,10.23361968,11.93774162,10.28886607,10.02236781,10.17617315,10.12670447,11.96506276,8.980139578,8.707359132,10.18611424,9.5980525,9.927777962,10.10066234,11.08347933,10.6635581,11.42416629,7.434628228,10.24911345,8.214319121,8.864186145,8.169925001,9.105908509,8.77478706,11.01402047,8.951284715
ENSG00000171346.12,8.84862294,13.87967897,13.97629561,14.22701419,11.57412044,13.5140976,10.87574935,14.36741475,10.94397991,12.14497682,9.084808388,8.060695932,12.06541613,9.832890014,14.35438714,15.43234615,15.36341614,13.82982182,9.361943774,6.95419631,5.247927513,12.84764464,11.39124359,7.636624621,15.46227859,12.46633142,12.58402294,10.17617315,11.36577564,3.0,13.92509077,11.62205182,11.8963324,13.65720678,12.67705892,11.70476824,12.0657527,13.55146795,12.32333629,11.55458885,8.005624549,12.62021983,12.55913806,10.29806257,13.90105543,6.022367813,7.839203788,9.403012024,12.50332886,11.70476824,11.48834228,7.442943496,14.56498304,8.861086906,8.049848549,10.79766153,13.63129076,6.523561956,12.93018292,12.35424938,8.348728154,7.238404739,11.08148344,12.36413466
ENSG00000171444.16,8.50779464,12.0202855,11.00281502,9.929258409,10.62296694,11.11374217,10.00140819,12.13987106,10.28771238,10.35424938,8.813781191,7.665335917,10.32418055,9.882643049,11.7561393,11.75405237,11.93442804,8.577428828,8.804131021,9.449148645,6.266786541,9.231221181,10.5028318,7.8008999,11.77889848,9.955649908,10.77148947,10.60640521,10.20701432,8.447083226,11.85642553,8.845490051,11.05188866,10.74399286,10.13057056,10.20945337,9.581200582,11.40141288,9.815383296,10.59152235,11.74230944,10.17617315,9.493855449,10.13442632,11.00140819,11.05596023,9.485829309,9.463524373,9.900866808,9.839203788,9.977279923,9.826548487,11.11894107,10.97871046,10.65105169,6.845490051,11.28886607,7.693486957,9.902375114,8.491853096,9.394462695,10.68474862,10.90162116,8.794415866
ENSG00000172403.9,12.1234748,14.90717234,15.09155935,12.84529402,14.33441297,14.63026713,13.23825545,15.57922753,15.01402047,14.59052857,12.21097568,11.95855272,12.60200286,14.4409989,15.75546138,14.12250448,15.21511584,12.6209071,11.7652861,12.52967456,10.73555602,12.88397967,13.65608963,12.13795173,14.83091128,13.28525771,14.6513881,15.70376842,15.14370208,12.01402047,15.68288489,10.8587581,13.60998668,14.87958325,11.89973454,14.16309928,12.7225941,15.76108369,12.58331787,14.10664472,15.98837403,14.00088028,13.14863546,14.51280218,15.03690336,15.94125398,11.64024494,12.33594857,11.73343908,13.65430037,14.04148804,14.42718187,13.77961677,14.95682988,15.22475539,10.68737568,12.70152307,11.74104558,13.65787666,11.98655315,12.08878824,14.24889116,15.535245,12.06339508
ENSG00000173175.13,9.076815597,12.33231633,11.89746734,9.786269628,10.97656412,11.19352536,9.487840034,12.43567026,10.38909352,11.5028318,8.417852515,8.584962501,9.984418459,10.30263892,12.01367161,11.06608919,11.75070699,10.25384748,9.491853096,8.693486957,7.266786541,9.756556323,9.857980995,8.744833837,11.37340896,9.982993575,11.18177344,11.38154295,10.35645197,8.375039431,11.46250227,8.945443836,11.43410693,11.36468186,9.698704667,10.49884921,9.837627933,11.19167615,9.50779464,10.78053977,11.0202855,10.15101654,11.17430154,10.72366094,10.52943055,12.66222331,9.375039431,8.73809226,9.77148947,10.17741954,10.18115226,10.58871464,11.07748336,10.07280253,9.878050913,7.851749041,9.59058705,8.611024797,9.129283017,8.400879436,9.192292814,9.556506055,11.82057788,9.815383296
ENSG00000174099.9,10.6110248,12.41018632,12.46582146,10.52747701,12.17180229,12.1234748,10.40301202,12.90143261,11.94251451,12.13314221,9.59058705,10.38370429,10.58777752,11.86959384,13.18270471,11.93258387,12.70282201,9.982993575,10.24792751,10.37612539,8.77478706,10.7548875,11.07079181,9.77807713,12.09539702,11.14082977,11.93332182,12.56581611,11.93369065,9.949826711,12.99647349,8.97441459,11.67551604,12.46275787,9.815383296,11.32305476,10.5526691,12.66644594,10.45224124,11.66133275,12.91886324,11.46658634,11.197831,11.76030413,12.62113611,13.6255947,9.618385502,9.868822555,10.32418055,11.39767463,11.23720996,11.90086681,11.62159404,11.38262403,11.70390357,7.417852515,10.64565843,10.06069593,10.58683979,9.324180547,10.51175265,11.43931146,12.61953223,9.719388821
ENSG00000181218.5,11.98156728,7.87036472,10.31967212,9.73978061,10.92629599,9.77478706,11.5574637,9.607330314,9.95419631,10.45224124,8.810571635,11.82057788,12.12896095,10.92629599,8.693486957,10.36413466,9.636624621,9.952741247,12.08746284,10.11504365,11.65374078,11.2911707,11.06002035,11.81578354,9.64385619,10.36413466,10.59245704,11.82813648,9.044394119,11.68693817,10.25738784,9.885696373,8.21916852,9.856425529,10.95419631,10.04439412,9.192292814,9.792790294,11.09341756,9.905387005,7.098032083,11.5137276,10.31628153,11.95128471,10.47471995,10.06204614,11.19044202,11.82773965,9.927777962,11.4918531,9.891783703,11.183015,11.06339508,5.087462841,9.152284842,11.41837972,10.42206477,11.46760555,9.813781191,10.7968508,11.44811631,10.55362929,10.96361862,12.0721326
ENSG00000182253.13,11.70000615,13.8957646,15.22742792,12.95128471,13.25768248,13.7285583,12.31259938,14.63679453,14.36598063,14.25679839,10.69957245,11.51076417,11.50581155,14.26216827,14.87843415,13.5228267,14.6110248,13.36386098,10.07547915,11.7968508,8.74819285,13.42809841,12.99364606,11.34651373,13.85535517,12.72216714,14.48501165,14.27306708,13.85652279,10.14338321,14.23107114,10.56510208,13.22596053,14.50785657,11.31514956,12.92016674,11.75405237,15.38990017,12.46607646,13.35713959,15.52212173,13.37027873,14.01950386,12.95728346,13.94964436,15.01980788,11.04028972,11.47218312,11.61424973,13.57258181,13.16349244,13.86959384,12.92851838,13.34651373,13.88988417,11.06204614,11.73470962,11.10459875,12.9668659,11.54544718,11.39016896,13.35328469,13.9937345,12.49034951
ENSG00000183023.17,9.152284842,11.11634396,11.01052811,8.854868383,11.10000522,10.5574637,9.820178962,12.11439305,10.25502857,10.87113518,8.787902559,8.463524373,9.865733271,10.07146236,11.8637991,11.00140819,11.74986943,8.294620749,9.113742166,8.611024797,7.409390936,9.310612782,9.840777924,8.321928095,11.34817487,9.980139578,10.44086917,11.58824615,10.25974326,8.599912842,11.53964351,7.451211112,10.78626963,10.98655315,8.882643049,10.40939094,9.541096615,11.13506795,9.250298418,11.03686045,11.59058705,10.35314683,9.581200582,10.84627391,10.97727992,12.58590145,8.784634846,8.82336724,9.364134655,9.912889336,10.16867212,10.09671515,10.72792045,12.04644195,10.47876962,5.781359714,10.30035256,7.994353437,8.724513853,7.569855608,9.379378367,9.663558104,11.94727165,8.294620749
ENSG00000183036.9,10.24792751,8.864186145,12.51914479,11.32642949,11.23062093,11.15671514,9.364134655,11.78258876,11.69348696,10.82813648,8.912889336,9.758223215,8.611024797,11.90124403,12.99964774,11.33817925,11.69740201,11.96181141,6.22881869,9.906890596,7.900866808,11.82535634,11.00772811,9.087462841,10.78545247,10.50382574,11.12605912,11.1382718,10.69087101,6.491853096,11.83526092,8.915879379,9.808964175,12.08248173,6.942514505,10.45738088,9.036173613,11.95164899,9.131856961,10.61930296,12.98655315,10.9893945,11.9076418,9.815383296,11.49884921,11.85018684,5.459431619,9.087462841,9.471675214,10.75405237,11.17741954,10.74903138,10.85564717,9.955649908,12.56271943,10.29001885,8.965784285,9.607330314,10.03617361,10.54592977,8.558420713,11.53089398,11.70606427,10.90989308
ENSG00000183248.10,12.03823313,8.266786541,9.965784285,10.33539035,10.37177664,10.02928723,10.96144969,9.257387843,10.95201316,10.6110248,10.06204614,10.94544384,10.98013958,11.53576138,8.566054038,10.27029533,8.375039431,12.13089227,11.38262403,10.85174904,11.22881869,10.32642949,10.74567432,11.79319686,10.08347933,10.04302728,10.95346896,10.62844554,9.596189756,11.65374078,8.299208018,12.11926538,10.00982862,10.91513245,10.09143539,9.906890596,9.011227255,10.82017896,10.66888498,11.18735207,8.927777962,11.37503943,9.909893084,12.45275603,8.344295908,9.221587121,11.76777065,11.54012804,10.29232163,11.32023645,10.62205182,10.84156435,10.17242751,9.505811554,8.632995197,10.82017896,10.13185696,10.22520744,10.56128795,10.52356196,9.859534786,11.01959073,11.05799172,11.96578428
ENSG00000185303.14,11.24614677,9.625708843,11.48230378,10.52061868,10.90989308,12.39204904,11.86689253,11.64610864,9.958552715,12.75196241,7.658211483,9.645658432,10.25502857,11.2366122,9.537218401,10.96217303,9.746514321,10.89784546,8.558420713,12.0986901,15.10361566,11.94580958,10.03617361,11.34151882,12.74588437,10.26209485,12.60987129,14.89415461,13.13089227,10.95927751,10.53138146,9.398743692,9.366322214,9.233619677,9.990103964,15.70263266,12.10394343,9.224001674,10.18239435,9.28077077,5.554588852,11.357552,14.8363956,11.1382718,10.87728413,13.27844946,10.51766939,12.6588809,11.49685378,12.48230378,11.70347105,13.07531201,10.76487159,7.033423002,3.0,11.57884439,12.5389164,9.776433032,10.50382574,10.45429929,9.296916207,15.40307862,13.79553239,11.07146236
ENSG00000185565.10,8.124121312,12.10361566,12.95437809,10.09275714,10.56414949,10.98655315,9.688250309,14.3143,11.15797845,11.10590851,7.960001932,7.238404739,10.75321675,9.967226259,13.91373091,13.26018448,13.47548013,10.9225844,9.961449694,9.64385619,6.714245518,11.20823436,9.396604781,8.873444113,11.24970606,10.03479896,11.7026056,10.90989308,9.50779464,11.69174352,13.50308035,9.533329732,11.59198977,11.07414146,13.56938096,10.28077077,10.78626963,13.21355993,12.3553511,9.923327485,9.640244936,13.51643873,10.79928162,12.38208359,13.94982671,11.53964351,9.224001674,9.64385619,11.30947635,12.18394547,10.32080055,10.5526691,12.09473751,11.74315139,8.379378367,7.199672345,14.30869454,9.912889336,11.57364719,9.710806434,11.71123677,8.951284715,12.97423532,8.266786541
ENSG00000185567.6,8.703903573,11.30549179,11.95237725,8.900866808,10.01541505,11.07815081,9.139551352,11.79441587,10.57553925,11.09473751,8.744833837,7.64385619,9.105908509,10.31061278,10.75405237,10.44501485,11.20518233,8.038918989,9.766528909,9.37721053,6.64385619,8.764871591,9.842350343,8.438791853,10.63662462,9.172427509,10.62479546,11.2974895,10.86263736,8.727920455,10.89784546,6.339850003,9.722807531,10.92777796,8.636624621,9.068778278,8.968666793,12.14625045,9.346513733,10.56605404,12.47826403,10.1959873,8.948367232,11.10197567,10.24555271,11.64250303,8.700439718,8.577428828,8.997179481,9.871905238,9.727920455,11.05324713,10.20212382,10.69609817,10.57459353,6.409390936,8.826548487,7.721099189,9.052568051,7.21916852,8.781359714,10.19721669,10.41785251,7.930737338
ENSG00000186081.10,9.710806434,14.2063276,14.02418737,13.45879108,12.67771964,14.01332267,11.84156435,15.1622733,12.38478375,12.34512799,9.479780264,9.087462841,12.83150519,9.370687407,13.92016674,15.33793544,15.78087293,13.24183423,10.78545247,7.876516947,4.087462841,12.69130733,13.29619927,7.936637939,14.70222681,12.54012804,13.31938988,11.68868742,12.36550227,2.321928095,14.33007655,12.28540222,13.18936129,13.17430154,12.32502431,12.32979634,12.19444908,13.83575437,12.22580994,13.77231457,14.90590404,12.93810933,12.89026428,11.76030413,13.98770812,5.0,9.124121312,10.87113518,13.52576548,11.72919586,12.49660415,8.851749041,14.95909634,11.62159404,13.75832733,10.52061868,13.91111106,8.442943496,13.74157232,13.22656272,9.100662339,5.169925001,12.2644426,10.2772874
ENSG00000187210.11,12.80029326,9.016808288,11.37883671,10.5372184,12.06541613,11.08547246,12.80251637,11.36905201,8.991521846,11.945078,12.75551354,10.54592977,11.42153891,13.40194612,8.957102042,11.52552081,9.461479447,10.04165915,10.15228484,13.82276997,12.63117706,12.40806432,12.73809226,12.44164739,10.58308277,12.8637991,12.3885555,15.3803596,11.64295422,11.215533,10.72451385,12.72174005,10.78463485,10.41045135,10.64655871,11.91699905,9.152284842,11.19290922,10.85642553,11.87920032,10.06608919,13.32094154,11.43931146,12.268542,10.92703717,10.59339112,12.76300483,14.28814512,9.722807531,11.00772811,10.08746284,8.717676423,10.81297947,10.0768156,10.11504365,11.19537221,11.31628153,11.12992693,11.87766757,9.957102042,12.13699111,11.74903138,11.65731845,13.15022328
ENSG00000187398.10,10.05120894,7.839203788,10.28424575,10.13442632,11.46147945,10.2911707,12.04371086,9.491853096,7.21916852,11.85135865,10.91363743,11.74567432,11.3586512,12.5456885,7.375039431,10.357552,8.577428828,9.231221181,8.921840937,11.40939094,10.37503943,10.47876962,11.78912605,11.94434603,9.8008999,8.238404739,12.37014248,12.27233818,10.7903485,9.826548487,10.42206477,12.0385761,9.501837185,10.34540525,11.61470984,11.12088584,5.044394119,11.65374078,11.19475685,11.31910758,2.321928095,11.033423,10.20701432,10.20701432,9.471675214,9.283088353,12.53138146,13.14402087,8.569855608,9.390168956,8.982993575,9.645658432,10.42101286,8.483815777,1.0,10.12282799,10.07948478,8.405141463,11.53576138,9.142107057,8.422064766,11.58965115,12.37368083,12.1424262
ENSG00000188257.9,18.34887509,11.67904019,15.03939033,12.39473063,9.95419631,11.20518233,15.81267871,14.40859511,11.19844504,9.424166289,8.87958325,13.28857774,14.46976899,11.93921188,11.16427844,13.16679075,10.84549005,14.18650118,10.93295289,15.57246339,9.436711542,12.66021879,17.51991263,12.65910396,15.55653599,12.8637991,11.77148947,15.80201141,13.357552,12.05765334,13.63990592,12.71037597,12.75551354,13.08381171,12.36632221,12.98832965,11.78053977,11.76859788,12.69043456,15.36598063,10.82257083,12.79826927,11.95019135,10.83447105,13.87929606,13.54387766,14.82052802,13.7137087,13.67043496,13.57341051,12.91849059,13.18750673,15.58267125,11.50183718,7.076815597,13.38505349,12.74336181,10.15608308,13.9126087,14.60536376,10.71938882,15.69897591,13.20991023,11.67419227
ENSG00000188322.4,11.08414401,8.531381461,9.791162889,8.724513853,10.33650656,9.54303182,10.62113611,9.73470962,10.07280253,9.445014846,10.75739001,10.1959873,10.45532722,11.05120894,9.049848549,9.62388149,8.535275377,10.70994538,9.172427509,10.49285462,10.04848687,9.933690655,10.65015421,10.70043972,9.845490051,10.25266543,10.64835758,11.69392249,9.4325419,11.436191,9.233619677,10.63934071,9.22881869,9.874981348,10.25266543,9.479780264,8.312882955,10.51766939,10.56795608,10.64295422,6.584962501,10.86959384,9.346513733,11.50133962,8.479780264,9.95419631,11.05052891,11.32305476,9.62935662,9.888743249,9.636624621,10.62479546,10.20945337,7.781359714,6.857980995,9.68474862,10.40620501,9.651051691,9.674192268,9.312882955,11.00492268,10.033423,11.09341756,11.13442632
ENSG00000188848.14,10.69696753,9.906890596,10.86573327,9.45532722,11.00842862,11.14465824,11.87843415,10.89330153,9.379378367,10.85720347,10.57080444,9.845490051,10.71080643,12.47801117,10.25856603,11.28135051,9.980139578,11.28598011,9.317412614,11.72067179,9.303780748,10.64205169,11.51175265,12.27292133,10.45121111,11.72706956,12.15450169,12.15797845,10.23002044,11.79968636,10.16239133,10.5574637,8.668884984,11.04371086,10.93957921,11.44759986,11.33985,11.40247917,12.00035218,10.54785851,2.0,11.56985561,10.2644426,8.945443836,10.23242093,10.04302728,12.17492568,12.74251997,11.2467406,12.88397967,11.37232095,12.41837972,10.96794671,9.184875343,2.807354922,9.082149041,10.92777796,11.14974712,10.09803208,10.9076418,12.72003045,10.63026713,12.64880695,11.37449615
ENSG00000196104.9,8.519636253,10.94397991,11.82057788,9.076815597,11.53138146,11.06810648,9.642051693,12.49485558,9.668884984,12.08048446,8.164906927,8.826548487,10.77807713,9.541096615,12.08580438,11.26912668,11.97333862,8.918863237,9.77148947,7.894817763,6.459431619,10.24079133,10.41785251,11.0202855,11.04712391,10.38154295,11.24376903,11.73766986,10.46250227,10.34318572,12.21674586,8.62935662,12.34318572,11.42940674,10.63571812,11.14529533,10.17617315,11.39767463,9.832890014,10.90237511,11.02167404,9.926295995,11.45275603,10.52943055,11.77272695,13.55758336,11.56510208,9.038918989,10.31174832,10.53332973,10.24079133,9.285402219,10.41045135,10.26912668,10.14720492,7.276124405,10.27262978,7.515699838,9.761551232,8.124121312,11.26091953,9.25502857,11.92444139,9.8008999
ENSG00000196549.9,12.88417052,13.11080953,14.80120313,12.14752294,10.14974712,12.82853321,11.50531536,15.0183306,13.99903107,11.48532619,10.37068741,12.62798978,13.4152136,11.09011242,15.46680935,15.92907344,15.73698321,12.23332008,13.79624245,10.25974326,13.53199058,14.00299077,12.11958962,5.491853096,12.43567026,12.33119688,12.9225844,10.89330153,10.2737956,12.48834228,16.35529947,11.65865779,13.38626669,13.13426587,13.78330522,11.73174329,13.00790327,15.50404307,13.37055119,15.32256195,12.24138736,13.52429684,12.32192809,15.64196705,15.23009551,10.74230944,10.05256805,8.632995197,13.74104558,12.82237166,13.06373212,13.6883596,14.54779827,11.68781306,11.96434087,7.584962501,13.83516221,11.53527538,14.03204573,12.94818469,13.62776185,10.27496047,13.72206038,10.21431912
ENSG00000196878.11,8.199672345,14.11958962,11.65776504,10.73555602,11.7198166,12.80916521,10.42731284,13.56379211,10.61470984,11.04916787,7.994353437,8.581200582,11.18239435,8.118941073,12.4714212,13.12137163,13.54254826,12.66954946,9.301496195,7.339850003,5.087462841,11.00281502,11.97692207,7.499845887,13.5553081,11.28135051,10.68299458,10.39231742,10.42416629,5.882643049,13.00842862,9.430452552,12.3693247,11.86997933,11.21613956,10.50481899,10.60455323,11.70735913,10.63753055,11.55314928,13.33692491,11.50432245,12.00316651,10.81137469,12.32474311,9.052568051,7.321928095,9.381542951,12.21674586,10.31174832,11.15418521,7.22881869,13.42061819,8.30833903,14.65032253,9.586839788,12.40167953,7.303780748,11.43879185,11.02306125,8.294620749,6.977279923,10.88034881,9.631177056
ENSG00000198734.9,7.73470962,11.41309898,8.721099189,7.592457037,12.43019117,8.658211483,12.16207657,10.39016896,12.04268537,5.95419631,9.83447105,9.041659152,12.24881706,9.17990909,8.784634846,10.74567432,10.02513956,10.42836017,9.142107057,12.98495243,10.44086917,11.00351791,11.51175265,12.69892166,10.37395266,8.447083226,8.939579214,14.74703907,6.87036472,8.854868383,9.118941073,11.4372319,9.060695932,10.08081753,11.35645197,8.807354922,8.864186145,11.10852446,8.199672345,9.477758266,3.807354922,10.35204343,6.169925001,12.75926405,8.727920455,7.044394119,12.25915477,12.84725314,9.782998209,7.491853096,10.6128685,10.90914305,10.37612539,10.11374217,4.169925001,10.57459353,10.16490693,5.906890596,9.893301531,7.330916878,11.02444712,11.96794671,14.02513956,10.24792751
ENSG00000198848.11,7.62935662,11.70692764,11.53138146,8.370687407,10.15987134,10.96794671,6.820178962,9.807354922,10.59898297,10.86186234,8.189824559,8.487840034,9.368506462,10.15860969,12.15734694,10.1382718,10.8864587,10.74986943,8.921840937,7.839203788,7.459431619,9.668884984,9.77807713,7.845490051,10.30720081,8.714245518,11.3858624,10.23601419,9.677719642,6.658211483,9.46760555,9.499845887,11.95927751,10.43567026,9.041659152,9.45532722,8.487840034,10.36084708,10.30263892,9.853309555,9.862637358,9.283088353,11.28019079,10.77478706,11.9068906,11.97190275,8.721099189,8.005624549,10.02513956,9.152284842,9.079484784,9.167418146,9.136991112,7.714245518,7.707359132,7.366322214,9.952741247,6.930737338,11.01541505,7.693486957,9.169925001,8.531381461,10.88417052,9.477758266
ENSG00000198947.13,10.30947635,11.18920683,11.37068741,9.632995197,10.72451385,11.06810648,9.681238412,11.48784003,11.00912879,10.70649602,8.74819285,8.038918989,9.796039609,10.91214086,11.71853288,10.67507492,11.29863541,8.169925001,10.76238204,9.068778278,7.584962501,9.315149562,10.52943055,11.33817925,11.04984855,9.964340868,11.02583167,11.7883105,11.50133962,8.857980995,11.44863257,8.383704292,9.77148947,11.14784089,7.994353437,9.887220615,9.06608919,11.95782756,9.339850003,10.75238065,13.35713959,10.34651373,8.693486957,11.0986901,11.10525378,11.87305955,7.781359714,8.375039431,8.873444113,10.23361968,9.939579214,10.90538701,10.33650656,12.39553414,12.63843591,5.247927513,9.588714636,8.921840937,9.758223215,8.14974712,9.038918989,10.38154295,11.48633225,7.417852515
ENSG00000204128.5,11.43410693,9.2644426,11.94251451,11.14974712,10.85953479,12.42127591,11.32811389,10.56033283,12.36303963,11.96830679,10.05663772,12.93405939,11.92035286,13.47788472,11.49235395,10.49685378,9.30833903,13.06944977,10.58214198,7.693486957,12.56843119,12.73555602,11.23840474,12.49685378,10.80815977,11.79075575,12.62044895,12.28308835,12.47497338,12.03720374,10.46147945,11.6891244,11.4655664,12.10361566,13.21492619,12.42992974,10.22761594,12.40221267,13.34332454,12.97763769,6.189824559,13.30677374,10.22400167,11.82296909,10.26561505,10.84156435,11.45481335,10.99929539,12.32923574,10.9893945,11.82296909,12.83229668,13.3143,8.447083226,5.357552005,10.12799432,12.87747587,11.99152185,11.30035256,11.88034881,12.82257083,10.79116289,14.24399211,10.21310422
ENSG00000211445.10,10.09539702,12.7827935,13.11129871,11.67991988,11.23900176,11.87152026,11.82456103,14.02063276,10.54882191,11.91513245,9.068778278,9.047123912,10.33873638,10.47269084,13.09556186,13.0164601,12.69870467,12.56629193,10.2772874,9.17990909,7.011227255,11.98406237,13.41851149,8.262094845,12.59222342,12.2467406,10.87113518,12.11276528,13.4540422,9.927777962,13.13715126,11.37395266,11.95601308,12.20120501,10.39553414,11.1234748,11.52209107,12.22761594,10.64385619,13.52319437,13.02479338,11.85720347,12.17617315,10.62753388,13.17352099,13.65452415,10.32755264,11.28424575,12.07848442,10.52356196,10.75822321,11.87996608,12.7368247,11.64250303,13.63900148,10.51668495,12.90576305,10.05663772,11.42469119,9.620219826,10.05934446,11.23481743,11.3586512,10.28886607
ENSG00000211689.5,13.36550227,11.14146856,13.97835296,12.76092781,14.65754176,13.84008945,13.99991194,11.22460468,14.95819018,14.49416807,10.49485558,15.06844242,15.10111393,15.58361169,13.06928192,14.40773248,12.4601999,14.46480098,12.86631302,12.6906528,13.50370153,14.20609861,13.56557814,14.7342333,13.34872815,14.62502386,14.76248586,14.90933059,14.006852,14.97109444,13.24138736,14.63707766,14.22249305,13.90501086,14.72451385,14.44417372,14.62975504,14.75535705,14.88116177,14.79674942,5.95419631,15.90279904,14.81378119,13.35920049,13.32811389,14.83155467,12.99506047,14.86626471,14.11975171,15.46457766,14.03256236,15.65832307,14.84666568,11.38424412,7.108524457,13.25738784,15.41025258,11.74399286,14.08572141,14.60998668,14.32544601,14.34485068,15.97077997,14.48865609
